"Instparm: Type","PXC"
"Instparm: Bank",      1.00
"Instparm: Lam1",      1.54
"Instparm: Lam2",      1.54
"Instparm: Zero", -0.169344
"Instparm: Polariz.",      0.70
"Instparm: Azimuth",      0.00
"Instparm: I(L2)/I(L1)",      0.50
"Instparm: U",      2.00
"Instparm: V",     -2.00
"Instparm: W",      5.00
"Instparm: X",     63.25
"Instparm: Y",      0.00
"Instparm: Z",      0.00
"Instparm: SH/L",      0.00
"Samparm: InstrName",
"Samparm: Scale",     17.96
"Samparm: Type",Bragg-Brentano
"Samparm: DisplaceX",      0.00
"Samparm: DisplaceY",      0.00
"Samparm: Temperature",    300.00
"Samparm: Pressure",      0.10
"Samparm: Time",      0.00
"Samparm: Gonio. radius",    200.00
"Samparm: Omega",      0.00
"Samparm: Chi",      0.00
"Samparm: Phi",      0.00
"Samparm: Azimuth",      0.00
"Samparm: Shift",      0.00
"Samparm: Transparency",      0.00
"Samparm: SurfRoughA",      0.00
"Samparm: SurfRoughB",      0.00
"x","y_obs","weight","y_calc","y_bkg","Q"
8.0331,8168,0.000122429,0,0,0.583402
8.05936,8131,0.000122986,0,0,0.585266
8.08562,8308,0.000120366,0,0,0.587131
8.11188,8351,0.000119746,0,0,0.588995
8.13814,8362,0.000119589,0,0,0.59086
8.1644,8116,0.000123213,0,0,0.592724
8.19066,8259,0.00012108,0,0,0.594589
8.21692,8200,0.000121951,0,0,0.596453
8.24318,8220,0.000121655,0,0,0.598317
8.26944,8358,0.000119646,0,0,0.600182
8.2957,8289,0.000120642,0,0,0.602046
8.32196,8360,0.000119617,0,0,0.60391
8.34822,8491,0.000117772,0,0,0.605775
8.37448,8289,0.000120642,0,0,0.607639
8.40074,8244,0.0001213,0,0,0.609503
8.427,8314,0.000120279,0,0,0.611367
8.45326,8238,0.000121389,0,0,0.613231
8.47952,8434,0.000118568,0,0,0.615095
8.50579,8310,0.000120337,0,0,0.616959
8.53205,8288,0.000120656,0,0,0.618823
8.55831,8367,0.000119517,0,0,0.620687
8.58457,8147,0.000122745,0,0,0.622551
8.61083,8508,0.000117536,0,0,0.624415
8.63709,8301,0.000120467,0,0,0.626279
8.66335,8369,0.000119489,0,0,0.628143
8.68961,8150,0.000122699,0,0,0.630007
8.71587,8326,0.000120106,0,0,0.631871
8.74213,8132,0.000122971,0,0,0.633734
8.76839,8166,0.000122459,0,0,0.635598
8.79465,8225,0.000121581,0,0,0.637462
8.82091,8172,0.000122369,0,0,0.639325
8.84717,8456,0.000118259,0,0,0.641189
8.87343,8298,0.000120511,0,0,0.643053
8.89969,8201,0.000121936,0,0,0.644916
8.92595,8334,0.00011999,0,0,0.64678
8.95222,8111,0.000123289,0,0,0.648643
8.97848,8258,0.000121095,0,0,0.650507
9.00474,8251,0.000121197,0,0,0.65237
9.031,8144,0.00012279,0,0,0.654233
9.05726,8049,0.000124239,0,0,0.656097
9.08352,8251,0.000121197,0,0,0.65796
9.10978,8080,0.000123762,0,0,0.659823
9.13604,8225,0.000121581,0,0,0.661687
9.1623,8233,0.000121462,0,0,0.66355
9.18856,8127,0.000123047,0,0,0.665413
9.21482,8152,0.000122669,0,0,0.667276
9.24108,8296,0.00012054,0,0,0.669139
9.26734,7911,0.000126406,0,0,0.671002
9.2936,8133,0.000122956,0,0,0.672865
9.31986,8048,0.000124254,0,0,0.674728
9.34612,8175,0.000122324,0,0,0.676591
9.37238,8203,0.000121907,0,0,0.678454
9.39864,8045,0.000124301,0,0,0.680317
9.42491,8061,0.000124054,0,0,0.68218
9.45117,7997,0.000125047,0,0,0.684043
9.47743,8078,0.000123793,0,0,0.685906
9.50369,8234,0.000121448,0,0,0.687768
9.52995,8053,0.000124177,0,0,0.689631
9.55621,8087,0.000123655,0,0,0.691494
9.58247,7964,0.000125565,0,0,0.693356
9.60873,7945,0.000125865,0,0,0.695219
9.63499,8052,0.000124193,0,0,0.697082
9.66125,8011,0.000124828,0,0,0.698944
9.68751,7791,0.000128353,0,0,0.700807
9.71377,8007,0.000124891,0,0,0.702669
9.74003,7963,0.000125581,0,0,0.704531
9.76629,8017,0.000124735,0,0,0.706394
9.79255,7955,0.000125707,0,0,0.708256
9.81881,7782,0.000128502,0,0,0.710119
9.84507,7953,0.000125739,0,0,0.711981
9.87133,8196,0.000122011,0,0,0.713843
9.8976,7931,0.000126088,0,0,0.715705
9.92386,7816,0.000127943,0,0,0.717567
9.95012,7749,0.000129049,0,0,0.71943
9.97638,7787,0.000128419,0,0,0.721292
10.0026,7861,0.00012721,0,0,0.723154
10.0289,7741,0.000129182,0,0,0.725016
10.0552,7811,0.000128025,0,0,0.726878
10.0814,7631,0.000131044,0,0,0.72874
10.1077,7588,0.000131787,0,0,0.730601
10.1339,7692,0.000130005,0,0,0.732463
10.1602,7700,0.00012987,0,0,0.734325
10.1865,7609,0.000131423,0,0,0.736187
10.2127,7627,0.000131113,0,0,0.738049
10.239,7785,0.000128452,0,0,0.73991
10.2652,7555,0.000132363,0,0,0.741772
10.2915,7770,0.0001287,0,0,0.743634
10.3178,7692,0.000130005,0,0,0.745495
10.344,7522,0.000132943,0,0,0.747357
10.3703,7523,0.000132926,0,0,0.749218
10.3965,7758,0.000128899,0,0,0.75108
10.4228,7487,0.000133565,0,0,0.752941
10.4491,7588,0.000131787,0,0,0.754803
10.4753,7682,0.000130174,0,0,0.756664
10.5016,7560,0.000132275,0,0,0.758525
10.5278,7609,0.000131423,0,0,0.760386
10.5541,7548,0.000132485,0,0,0.762248
10.5804,7498,0.000133369,0,0,0.764109
10.6066,7520,0.000132979,0,0,0.76597
10.6329,7645,0.000130804,0,0,0.767831
10.6592,7600,0.000131579,0,0,0.769692
10.6854,7398,0.000135172,0,0,0.771553
10.7117,7379,0.00013552,0,0,0.773414
10.7379,7455,0.000134138,0,0,0.775275
10.7642,7577,0.000131978,0,0,0.777136
10.7905,7434,0.000134517,0,0,0.778997
10.8167,7274,0.000137476,0,0,0.780858
10.843,7331,0.000136407,0,0,0.782719
10.8692,7445,0.000134318,0,0,0.784579
10.8955,7558,0.00013231,0,0,0.78644
10.9218,7317,0.000136668,0,0,0.788301
10.948,7435,0.000134499,0,0,0.790161
10.9743,7444,0.000134336,0,0,0.792022
11.0005,7233,0.000138255,0,0,0.793882
11.0268,7302,0.000136949,0,0,0.795743
11.0531,7301,0.000136968,0,0,0.797603
11.0793,7268,0.000137589,0,0,0.799464
11.1056,7375,0.000135593,0,0,0.801324
11.1318,7415,0.000134862,0,0,0.803184
11.1581,7384,0.000135428,0,0,0.805045
11.1844,7274,0.000137476,0,0,0.806905
11.2106,7184,0.000139198,0,0,0.808765
11.2369,7439,0.000134427,0,0,0.810625
11.2631,7331,0.000136407,0,0,0.812485
11.2894,7161,0.000139645,0,0,0.814346
11.3157,7234,0.000138236,0,0,0.816206
11.3419,7353,0.000135999,0,0,0.818066
11.3682,7289,0.000137193,0,0,0.819925
11.3944,7268,0.000137589,0,0,0.821785
11.4207,7306,0.000136874,0,0,0.823645
11.447,7261,0.000137722,0,0,0.825505
11.4732,7204,0.000138812,0,0,0.827365
11.4995,7312,0.000136761,0,0,0.829225
11.5258,7249,0.00013795,0,0,0.831084
11.552,7129,0.000140272,0,0,0.832944
11.5783,7343,0.000136184,0,0,0.834803
11.6045,7252,0.000137893,0,0,0.836663
11.6308,6968,0.000143513,0,0,0.838523
11.6571,7218,0.000138543,0,0,0.840382
11.6833,7244,0.000138045,0,0,0.842241
11.7096,7153,0.000139801,0,0,0.844101
11.7358,7245,0.000138026,0,0,0.84596
11.7621,7084,0.000141163,0,0,0.847819
11.7884,7174,0.000139392,0,0,0.849679
11.8146,7171,0.000139451,0,0,0.851538
11.8409,7220,0.000138504,0,0,0.853397
11.8671,7159,0.000139684,0,0,0.855256
11.8934,7142,0.000140017,0,0,0.857115
11.9197,7068,0.000141483,0,0,0.858974
11.9459,7135,0.000140154,0,0,0.860833
11.9722,7221,0.000138485,0,0,0.862692
11.9984,6985,0.000143164,0,0,0.864551
12.0247,7056,0.000141723,0,0,0.86641
12.051,7206,0.000138773,0,0,0.868269
12.0772,7101,0.000140825,0,0,0.870127
12.1035,7144,0.000139978,0,0,0.871986
12.1297,7010,0.000142653,0,0,0.873845
12.156,7024,0.000142369,0,0,0.875703
12.1823,7046,0.000141924,0,0,0.877562
12.2085,7152,0.000139821,0,0,0.87942
12.2348,7164,0.000139587,0,0,0.881279
12.261,6955,0.000143781,0,0,0.883137
12.2873,7062,0.000141603,0,0,0.884996
12.3136,6984,0.000143184,0,0,0.886854
12.3398,6912,0.000144676,0,0,0.888712
12.3661,7002,0.000142816,0,0,0.890571
12.3923,6978,0.000143308,0,0,0.892429
12.4186,7133,0.000140193,0,0,0.894287
12.4449,7119,0.000140469,0,0,0.896145
12.4711,7056,0.000141723,0,0,0.898003
12.4974,6965,0.000143575,0,0,0.899861
12.5237,6950,0.000143885,0,0,0.901719
12.5499,6869,0.000145582,0,0,0.903577
12.5762,6990,0.000143062,0,0,0.905435
12.6024,7031,0.000142227,0,0,0.907293
12.6287,6949,0.000143906,0,0,0.90915
12.655,6973,0.00014341,0,0,0.911008
12.6812,7113,0.000140588,0,0,0.912866
12.7075,7023,0.000142389,0,0,0.914723
12.7337,6927,0.000144363,0,0,0.916581
12.76,6921,0.000144488,0,0,0.918438
12.7863,6829,0.000146434,0,0,0.920296
12.8125,7049,0.000141864,0,0,0.922153
12.8388,6979,0.000143287,0,0,0.924011
12.865,7058,0.000141683,0,0,0.925868
12.8913,6889,0.000145159,0,0,0.927725
12.9176,6999,0.000142878,0,0,0.929583
12.9438,6954,0.000143802,0,0,0.93144
12.9701,6732,0.000148544,0,0,0.933297
12.9963,6949,0.000143906,0,0,0.935154
13.0226,6967,0.000143534,0,0,0.937011
13.0489,6788,0.000147319,0,0,0.938868
13.0751,6834,0.000146327,0,0,0.940725
13.1014,6977,0.000143328,0,0,0.942582
13.1276,7060,0.000141643,0,0,0.944439
13.1539,6913,0.000144655,0,0,0.946295
13.1802,6976,0.000143349,0,0,0.948152
13.2064,7000,0.000142857,0,0,0.950009
13.2327,7024,0.000142369,0,0,0.951866
13.2589,6898,0.00014497,0,0,0.953722
13.2852,6902,0.000144886,0,0,0.955579
13.3115,7031,0.000142227,0,0,0.957435
13.3377,7031,0.000142227,0,0,0.959292
13.364,6915,0.000144613,0,0,0.961148
13.3903,6976,0.000143349,0,0,0.963004
13.4165,7085,0.000141143,0,0,0.964861
13.4428,7143,0.000139997,0,0,0.966717
13.469,7137,0.000140115,0,0,0.968573
13.4953,7104,0.000140766,0,0,0.970429
13.5216,7087,0.000141103,0,0,0.972285
13.5478,6972,0.000143431,0,0,0.974141
13.5741,7064,0.000141563,0,0,0.975997
13.6003,7170,0.00013947,0,0,0.977853
13.6266,7152,0.000139821,0,0,0.979709
13.6529,7143,0.000139997,0,0,0.981565
13.6791,7033,0.000142187,0,0,0.983421
13.7054,7184,0.000139198,0,0,0.985276
13.7316,7174,0.000139392,0,0,0.987132
13.7579,7089,0.000141064,0,0,0.988988
13.7842,7213,0.000138639,0,0,0.990843
13.8104,7282,0.000137325,0,0,0.992699
13.8367,7375,0.000135593,0,0,0.994554
13.8629,7293,0.000137118,0,0,0.99641
13.8892,7252,0.000137893,0,0,0.998265
13.9155,7426,0.000134662,0,0,1.00012
13.9417,7256,0.000137817,0,0,1.00198
13.968,7338,0.000136277,0,0,1.00383
13.9942,7316,0.000136687,0,0,1.00569
14.0205,7356,0.000135943,0,0,1.00754
14.0468,7367,0.00013574,0,0,1.0094
14.073,7336,0.000136314,0,0,1.01125
14.0993,7343,0.000136184,0,0,1.01311
14.1255,7376,0.000135575,0,0,1.01496
